/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Gyeongju historic areas;Gyeongju, Gyeongsangbuk-do, South Korea354720N 1291336E / 35.78889N 129.22667E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;H long bay;Quang Ninh Province, Vietnam2054N 1076E / 20.900N 107.100E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Haeinsa temple janggyeong panjeon the depositories for the tripitaka koreana woodblocks;Hapcheon, Gyeongsangnam-do, South Korea35480N 12860E / 35.80000N 128.10000E
/wiki/List_of_World_Heritage_Sites_in_Africa;Harar jugol the fortified historic town;Harari Region, Ethiopia91832N 420816E / 9.308889N 42.137778E
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Hatra;Nineveh Governorate, Iraq353517N 424306E / 35.58806N 42.71833E
/wiki/List_of_World_Heritage_Sites_in_North_America;Head smashed in buffalo jump;Alberta Canada494458N 1133726W / 49.74944N 113.62389W
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Hebronal khalil old town;Hebron Governorate, Palestine313130N 350630E / 31.52500N 35.10833E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Hi an ancient town;Hoi An, Quang Nam Province, Vietnam15530N 108200E / 15.88333N 108.33333E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Hidden christian sites in the nagasaki region;Nagasaki Prefecture, Japan324403N 1295213E / 32.734106N 129.870236E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Himeji jo;Hyogo Prefecture, Japan34500N 134420E / 34.83333N 134.70000E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Hiraizumi  temples gardens and archaeological sites representing the buddhist pure land;Iwate Prefecture, Japan34370N 135440E / 34.61667N 135.73333E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Hiroshima peace memorial genbaku dome;Hiroshima, Hiroshima Prefecture, Japan34230N 132270E / 34.38333N 132.45000E
/wiki/List_of_World_Heritage_Sites_in_the_Caribbean;Historic area of willemstad inner city and harbour curaao;Curacao, Netherlands1267N 68548W / 12.10194N 68.90222W
/wiki/List_of_World_Heritage_Sites_in_the_Caribbean;Historic bridgetown and its garrison;Barbados13548N 593650W / 13.09667N 59.61389W
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Historic cairo;Cairo Governorate, Egypt300300N 311540E / 30.05000N 31.26111E
/wiki/List_of_World_Heritage_Sites_in_Africa;Historic cairog;Cairo, Egypt300300N 311540E / 30.050000N 31.261110E
/wiki/List_of_World_Heritage_Sites_in_Mexico;Historic center of mexico city and xochimilco;Mexico City.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}19256N 99758W / 19.41833N 99.13278W
/wiki/List_of_World_Heritage_Sites_in_Africa;Historic centre of agadez;Tchirozerine Department, Niger165825N 75929E / 16.973611N 7.991389E
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Historic centre of bukhara;Bukhara Province, Uzbekistan394629N 642543E / 39.77472N 64.42861E
/wiki/List_of_World_Heritage_Sites_in_the_Caribbean;Historic centre of camagey;Camaguey, Cuba212243N 77557W / 21.37861N 77.91861W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of lima;Lima Province, Peru1235S 77235W / 12.05139S 77.04306W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic centre of macao;Macau Special Administrative Region, China221129N 1133211E / 22.19139N 113.53639E
/wiki/List_of_World_Heritage_Sites_in_China;Historic centre of macau;Macau
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic centre of mexico city and xochimilco;Mexico City, Mexico19256N 99758W / 19.41833N 99.13278W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic centre of morelia;Michoacan, Mexico194216N 1011130W / 19.70444N 101.19167W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic centre of oaxaca and archaeological site of monte albn;Oaxaca, Mexico17343N 964318W / 17.06194N 96.72167W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic centre of puebla;Puebla, Puebla, Mexico19250N 981213W / 19.04722N 98.20361W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of salvador de bahia;Bahia state, Brazil12580S 38300W / 12.96667S 38.50000W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of santa ana de los ros de cuenca;Azuay Province, Ecuador2530S 78590W / 2.88333S 78.98333W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of santa cruz de mompox;Bolivar Department, Colombia9140N 74260W / 9.23333N 74.43333W
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Historic centre of shakhrisyabz;Qashqadaryo Province, Uzbekistan3930N 66500E / 39.05000N 66.83333E
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of so lus;Maranhao state, Brazil23051S 44189W / 2.51417S 44.30250W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of the town of diamantina;Minas Gerais, Brazil18400S 43360W / 18.66667S 43.60000W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of the town of gois;Goias, Brazil15560S 5080W / 15.93333S 50.13333W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic centre of the town of olinda;Pernambuco, Brazil8048S 345042W / 8.01333S 34.84500W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic centre of zacatecas;Zacatecas, Zacatecas, Mexico22460N 1023320W / 22.76667N 102.55556W
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Historic city of ayutthaya;Ayutthaya Province, Thailand142052N 1003338E / 14.34778N 100.56056E
/wiki/List_of_World_Heritage_Sites_in_Africa;Historic city of meknes;Meknes, Morocco335300N 53330W / 33.883330N 5.558330W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic city of sucre;Oropeza Province, Chuquisaca Department, Bolivia19235S 651533W / 19.04306S 65.25917W
/wiki/List_of_World_Heritage_Sites_in_the_Philippines;Historic city of vigan;Ilocos Sur
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic district of old qubec;Quebec City, Quebec Canada464834N 711238W / 46.80944N 71.21056W
/wiki/List_of_World_Heritage_Sites_in_China;Historic ensemble of the potala palace including the jokhang temple and norbulingka;Lhasa, Tibet
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic ensemble of the potala palace lhasa;Lhasa, Tibet Autonomous Region, China293929N 9172E / 29.65806N 91.11722E
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic fortified town of campeche;Campeche, Campeche, Mexico195047N 903214W / 19.84639N 90.53722W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic inner city of paramaribo;Paramaribo District, Suriname54934N 5590W / 5.82611N 55.15000W
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Historic jeddah the gate to makkah;Makkah Region, Saudi Arabia212902N 391115E / 21.48389N 39.18750E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic monuments and sites in kaesong;Kaesong, North Korea375854N 1263029E / 37.98167N 126.50806E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic monuments of ancient kyoto kyoto uji and otsu cities;Kyoto and Shiga Prefectures, Japan345850N 1354610E / 34.98056N 135.76944E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic monuments of ancient nara;Nara, Nara Prefecture, Japan344032N 1355022E / 34.67556N 135.83944E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic monuments of dengfeng in the centre of heaven and earth;Henan, China342732N 11344E / 34.45889N 113.06778E
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic monuments zone of quertaro;Queretaro, Queretaro, Mexico20350N 100220W / 20.58333N 100.36667W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic monuments zone of tlacotalpan;Tlacotalpan, Veracruz, Mexico183630N 953930W / 18.60833N 95.65833W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic quarter of the city of colonia del sacramento;Colonia Department, Uruguay34284S 575112W / 34.46778S 57.85333W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic quarter of the seaport city of valparaso;Valparaiso Province, Chile33226S 713741W / 33.04056S 71.62806W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic sanctuary of machu picchu;Cuzco, Peru1370S 72350W / 13.11667S 72.58333W
/wiki/List_of_World_Heritage_Sites_in_Africa;Historic town of grand bassam;Sud-Comoe, Cote d'Ivoire51145N 34411W / 5.195914N 3.736369W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic town of guanajuato and adjacent mines;Guanajuato, Guanajuato, Mexico2111N 1011520W / 21.01694N 101.25556W
/wiki/List_of_World_Heritage_Sites_in_South_America;Historic town of ouro preto;Minas Gerais, Brazil202320S 433020W / 20.38889S 43.50556W
/wiki/List_of_World_Heritage_Sites_in_North_America;Historic town of st george and related fortifications bermuda;Bermuda, United Kingdom322246N 644040W / 32.37944N 64.67778W
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Historic town of sukhothai and associated historic towns;Sukhothai and Kamphaeng Phet Provinces, Thailand17026N 994723E / 17.00722N 99.78972E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Historic town of vigan;Ilocos Sur, Philippines173430N 1202315E / 17.57500N 120.38750E
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Historic town of zabid;Al Hudaydah Governorate, Yemen141153N 431948E / 14.19806N 43.33000E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic villages of korea hahoe and yangdong;Andong and Gyeongju, Gyeongsangbuk-do, South Korea363221N 128310E / 36.53917N 128.51667E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Historic villages of shirakawa go and gokayama;Gifu and Toyama Prefectures, Japan36240N 136530E / 36.40000N 136.88333E
/wiki/List_of_World_Heritage_Sites_in_South_America;Historical centre of the city of arequipa;Arequipa, Peru16240S 71320W / 16.40000S 71.53333W
/wiki/List_of_World_Heritage_Sites_in_North_America;Hospicio cabaas guadalajara;Guadalajara, Jalisco, Mexico204026N 1032023W / 20.67389N 103.33972W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Huanglong scenic and historic interest area;Songpan County, Sichuan, China324515N 1034920E / 32.75417N 103.82222E
/wiki/List_of_World_Heritage_Sites_in_South_America;Huascarn national park;Ancash, Peru920S 7724W / 9.333S 77.400W
/wiki/List_of_World_Heritage_Sites_in_China;Hubei shennongjia;Hubei
/wiki/List_of_World_Heritage_Sites_in_South_America;Humberstone and santa laura saltpeter works;Tarapaca, Chile201230S 694740W / 20.20833S 69.79444W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Hwaseong fortress;Suwon, Gyeonggi-do, South Korea371620N 127030E / 37.27222N 127.00833E
/wiki/List_of_World_Heritage_Sites_in_Africa;Ichkeul national park;Bizerte, Tunisia370949N 94029E / 37.163610N 9.674720E
/wiki/List_of_World_Heritage_Sites_in_South_America;Iguau national park;Parana, Brazil2541S 5426W / 25.683S 54.433W
/wiki/List_of_World_Heritage_Sites_in_North_America;Ilulissat icefjord;Ilulissat, western Greenland, Kingdom of Denmark698N 4930W / 69.133N 49.500W
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Im cultural area;Najran Province, Saudi Arabia181455N 44276E / 18.24861N 44.45167E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Imperial palaces of the ming and qing dynasties in beijing and shenyang;Beijing and Shenyang, China414739N 1232649E / 41.79417N 123.44694E
/wiki/List_of_World_Heritage_Sites_in_China;Imperial palaces of the ming and qing dynasties including the forbidden city and mukden palace;Beijing (Forbidden City) and Shenyang, Liaoning (Mukden Palace)
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Imperial tombs of the ming and qing dynasties;Nanjing, Jiangsu, Changping District, Beijing, Liaoning, Hubei, China414226N 1244738E / 41.707222N 124.793889E
/wiki/List_of_World_Heritage_Sites_in_China;Imperial tombs of the ming and qing dynasties including the ming tombs and the ming xiaoling mausoleum;Beijing and Nanjing, Jiangsu
/wiki/List_of_World_Heritage_Sites_in_North_America;Independence hall;Philadelphia, Pennsylvania, United States395655N 7590W / 39.94861N 75.15000W
/wiki/List_of_World_Heritage_Sites_in_South_America;Ischigualasto  talampaya natural parks;San Juan and La Rioja Province Argentina300S 680W / 30.000S 68.000W
/wiki/List_of_World_Heritage_Sites_in_Africa;Isimangaliso wetland parkh;KwaZulu-Natal, South Africa275020S 323300E / 27.838890S 32.550000E
/wiki/List_of_World_Heritage_Sites_in_Africa;Island of gore;Dakar Region, Senegal144002N 172403W / 14.667220N 17.400830W
/wiki/List_of_World_Heritage_Sites_in_Africa;Island of mozambique;Nampula, Mozambique150203S 404409E / 15.034170S 40.735830E
/wiki/List_of_World_Heritage_Sites_in_Africa;Island of saint louis;Saint-Louis Region, Senegal160140N 163016W / 16.027780N 16.504440W
/wiki/List_of_World_Heritage_Sites_in_North_America;Islands and protected areas of the gulf of california;Baja California, Baja California Sur, Sonora, Sinaloa and Nayarit, Mexico2738N 11233W / 27.633N 112.550W
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Itchan kala;Khiva, Xorazm Province, Uzbekistan412242N 602150E / 41.37833N 60.36389E
/wiki/List_of_World_Heritage_Sites_in_Uzbekistan;Itchan kala khiva;Province of Khorezm4120N 610E / 41.333N 61.000E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Itsukushima shinto shrine;Itsukushima, Hiroshima Prefecture, Japan341740N 1321929E / 34.29444N 132.32472E
/wiki/List_of_World_Heritage_Sites_in_Africa;Ivindo national park;Gabon02422N 123827E / 0.406111N 12.640833E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Iwami ginzan silver mine and its cultural landscape;Oda, Shimane Prefecture, Japan35646N 132266E / 35.11278N 132.43500E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Jeju volcanic island and lava tubes;Jeju-do, South Korea33288N 1264313E / 33.46889N 126.72028E
/wiki/List_of_World_Heritage_Sites_in_South_America;Jesuit block and estancias of crdoba;Cordoba Argentina312514S 641128W / 31.42056S 64.19111W
/wiki/List_of_World_Heritage_Sites_in_South_America;Jesuit missions of chiquitos;Santa Cruz Department, Bolivia160S 6030W / 16.000S 60.500W
/wiki/List_of_World_Heritage_Sites_in_South_America;Jesuit missions of la santsima trinidad de paran and jess de tavarangue;Paraguay278S 5542W / 27.133S 55.700W
/wiki/List_of_World_Heritage_Sites_in_South_America;Jesuit missions of the guaranis san ignacio min santa ana nuestra seora de loreto and santa mara mayor argentina ruins of so miguel das misses brazil;Misiones Province, Argentina* and Rio Grande do Sul, Brazil*283236S 541557W / 28.54333S 54.26583W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Jiuzhaigou valley scenic and historic interest area;Jiuzhaigou County, Sichuan, China3350N 103550E / 33.08333N 103.91667E
/wiki/List_of_World_Heritage_Sites_in_North_America;Joggins fossil cliffs;Nova Scotia Canada454235N 64269W / 45.70972N 64.43583W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Jongmyo shrine;Seoul, South Korea37330N 126590E / 37.55000N 126.98333E
/wiki/List_of_World_Heritage_Sites_in_Central_America;Joya de cern archaeological site;Opico, La Libertad Department, El Salvador134939N 89229W / 13.82750N 89.36917W
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Kaeng krachan forest complex;Ratchaburi, Phetchaburi and Prachuap Khiri Khan Provinces 1314N 55E / 13.233N 5.083E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kahuzi biega national park;Maniemaand South Kivu, Democratic Republic of the Congo230S 2845E / 2.5S 28.75E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Kaiping diaolou and villages;Guangdong, China295416N 1175915E / 29.90444N 117.98750E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kairouan;Kairouan Governorate, Tunisia354054N 100614E / 35.681670N 10.103890E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kasbah of algiers;Algiers, Algeria364700N 30337E / 36.783330N 3.060280E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kenya lake system in the great rift valley;Rift Valley Province, Kenya02633N 361424E / 0.442500N 36.240000E
/wiki/List_of_World_Heritage_Sites_in_Africa;Khami ruins national monument;Matabeleland, Zimbabwe200930S 282236E / 20.158333S 28.376667E
/wiki/List_of_World_Heritage_Sites_in_Africa;Khomani cultural landscape;Northern Cape, South Africa254115S 202229E / 25.68761111111111S 20.374583333333334E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kilimanjaro national park;Kilimanjaro Region, Tanzania, United Republic of30400S 372200E / 3.066670S 37.366670E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Kinabalu park;Sabah, Borneo, Malaysia615N 11630E / 6.250N 116.500E
/wiki/List_of_World_Heritage_Sites_in_North_America;Kluane  wrangell st elias  glacier bay  tatshenshini alsek;British Columbia and Yukon, Canada*,Alaska, United States*6112N 1410W / 61.200N 141.000W
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Komodo national park;East Nusa Tenggara Indonesia833S 11929E / 8.550S 119.483E
/wiki/List_of_World_Heritage_Sites_in_Africa;Kondoa rock art sites;Kondoa district, Tanzania, United Republic of44328S 355002E / 4.724444S 35.833889E
/wiki/List_of_World_Heritage_Sites_in_Africa;Konso cultural landscape;Southern Nations, Nationalities, and People's Region, Ethiopia518N 3724E / 5.3N 37.4E
/wiki/List_of_World_Heritage_Sites_in_Africa;Koutammakou the land of the batammariba;Kara Region, Togo100400N 10800E / 10.066667N 1.133333E
/wiki/List_of_World_Heritage_Sites_in_Africa;Ksar of ait ben haddou;Ait Benhaddou, Morocco310250N 70744W / 31.047220N 7.128890W
/wiki/List_of_World_Heritage_Sites_in_North_America;Kujataa greenland norse and inuit farming at the edge of the ice cap;Kujalleq, southern Greenland, Kingdom of Denmark61952N 453552W / 61.16444N 45.59778W
/wiki/List_of_World_Heritage_Sites_in_China;Kulangsu a historic international settlement;Xiamen, Fujian
/wiki/List_of_World_Heritage_Sites_in_Africa;Kunta kinteh island and related sitesi;Banjul,Lower Niumi,and Upper Niumi, Gambia131858N 162126W / 13.316166N 16.357194W
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Kunya urgench;Dasoguz Province, Turkmenistan421059N 5956E / 42.18306N 59.08500E
/wiki/List_of_World_Heritage_Sites_in_the_Caribbean;La fortaleza and san juan national historic site in puerto rico;San Juan Puerto Rico, United States18280N 66730W / 18.46667N 66.12500W
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Lake baikal;Irkutsk Oblast and Republic of Buryatia, Russia531025N 1073945E / 53.17361N 107.66250E
/wiki/List_of_World_Heritage_Sites_in_Africa;Lake malawi national park;Central Regionand Southern Region, Malawi140200S 345300E / 14.033330S 34.883330E
/wiki/List_of_World_Heritage_Sites_in_Africa;Lake turkana national parks;Lake Turkana, Kenya30305N 363013E / 3.051306N 36.503667E
/wiki/List_of_World_Heritage_Sites_in_Africa;Lakes of ounianga;Ennedi Region, Chad190318N 203020E / 19.055000N 20.505556E
/wiki/List_of_World_Heritage_Sites_in_Africa;Lamu old town;Lamu, Kenya21605S 405407E / 2.268S 40.902E
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Land of frankincense;Dhofar Governorate, Oman181512N 533851E / 18.25333N 53.64750E
/wiki/List_of_World_Heritage_Sites_in_North_America;Landscape of grand pr;Nova Scotia, Canada4576N 641826W / 45.11833N 64.30722W
/wiki/List_of_World_Heritage_Sites_in_the_Arab_States;Landscape of the mesopotamian cities;Iraq, Dhi Qar Province313344N 473928E / 31.56222N 47.65778E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Landscapes of dauria;Dornod Province, Mongolia*, Zabaykalsky Krai, Russia*4955N 11525E / 49.917N 115.417E
/wiki/List_of_World_Heritage_Sites_in_North_America;Lanse aux meadows national historic site;Newfoundland and Labrador Canada51280N 55370W / 51.46667N 55.61667W
/wiki/List_of_World_Heritage_Sites_in_Africa;Laurisilva of madeira;Madeira, Portugal324600N 170000W / 32.766667N 17W
/wiki/List_of_World_Heritage_Sites_in_Africa;Le morne cultural landscape;Riviere Noire District, Mauritius202707S 571942E / 20.451944S 57.328333E
/wiki/List_of_World_Heritage_Sites_in_Central_America;Len cathedral;Leon Nicaragua122606N 865241W / 12.43500N 86.87806W
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Lena pillars nature park;Sakha Republic, Russia60400N 12700E / 60.66667N 127.00000E
/wiki/List_of_World_Heritage_Sites_in_South_America;Lines and geoglyphs of nazca and pampas de jumana;Nazca, Peru144333S 75855W / 14.72583S 75.14861W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Longmen grottoes;Luoyang, Henan, China34280N 112280E / 34.46667N 112.46667E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Lorentz national park;Papua Indonesia445S 13750E / 4.750S 137.833E
/wiki/List_of_World_Heritage_Sites_in_South_America;Los alerces national park;Chubut Province, Argentina425110.08S 715222.085W / 42.8528000S 71.87280139W
/wiki/List_of_World_Heritage_Sites_in_South_America;Los glaciares national park;Santa Cruz Province, Argentina5000S 731458W / 50.00000S 73.24944W
/wiki/List_of_World_Heritage_Sites_in_South_America;Los katos national park;Antioquia and Choco Departments, Colombia740N 770W / 7.667N 77.000W
/wiki/List_of_World_Heritage_Sites_in_Africa;Lower valley of the awash;Afar Region, Ethiopia110600N 403446E / 11.100060N 40.579390E
/wiki/List_of_World_Heritage_Sites_in_Africa;Lower valley of the omo;Southern Nations, Nationalities, and People's Region, Ethiopia44800N 355800E / 4.8N 35.966667E
/wiki/List_of_World_Heritage_Sites_in_North_America;Luis barragn house and studio;Mexico City, Mexico19256N 991154W / 19.41833N 99.19833W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Lushan national park;Jiujiang, Jiangxi, China29260N 115520E / 29.43333N 115.86667E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;M sn sanctuary;Duy Phu, Duy Xuyen District, Quang Nam Province, Vietnam15310N 108340E / 15.51667N 108.56667E
/wiki/List_of_World_Heritage_Sites_in_Africa;Maloti drakensberg park;Qacha's Nek District, Lesotho*,KwaZulu-Natal, South Africa*294555S 290723E / 29.765278S 29.123056E
/wiki/List_of_World_Heritage_Sites_in_South_America;Malpelo fauna and flora sanctuary;Cauca Department, Colombia358N 8137W / 3.967N 81.617W
/wiki/List_of_World_Heritage_Sites_in_North_America;Mammoth cave national park;Kentucky, United States371114N 86611W / 37.18722N 86.10306W
/wiki/List_of_World_Heritage_Sites_in_South_America;Man national park;Madre de Dios, Peru1215S 7145W / 12.250S 71.750W
/wiki/List_of_World_Heritage_Sites_in_Africa;Mana pools national park sapi and chewore safari areas;Mashonaland West, Zimbabwe154910S 292429E / 15.819444S 29.408056E
/wiki/List_of_World_Heritage_Sites_in_Africa;Manovo gounda st floris national park;Bamingui-Bangoran, Central African Republic900N 2130E / 9N 21.5E
/wiki/List_of_World_Heritage_Sites_in_Africa;Mapungubwe cultural landscape;Limpopo, South Africa221133S 291420E / 22.192500S 29.238890E
/wiki/List_of_World_Heritage_Sites_in_Africa;Matobo hills;Matabeleland South, Zimbabwe2030S 2830E / 20.5S 28.5E
/wiki/List_of_World_Heritage_Sites_in_Northern_and_Central_Asia;Mausoleum of khoja ahmed yasawi;Turkestan, South Kazakhstan Province, Kazakhstan431735N 681628E / 43.29306N 68.27444E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Mausoleum of the first qin emperor;Lintong District, Xi'an, Shaanxi, China34230N 10960E / 34.38333N 109.10000E
/wiki/List_of_World_Heritage_Sites_in_Central_America;Maya site of copan;Copan Department, Honduras14510N 8980W / 14.85000N 89.13333W
/wiki/List_of_World_Heritage_Sites_in_Africa;Mbanza kongo vestiges of the capital of the former kingdom of kongo;Zaire Province, Angola61604S 141453E / 6.267778S 14.248056E
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of essaouira formerly mogador;Essaouira, Morocco313100N 94610W / 31.516670N 9.769440W
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of fez;Fez, Morocco340340N 45840W / 34.061110N 4.977780W
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of marrakesh;Marrakesh, Morocco313753N 75912W / 31.631390N 7.986670W
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of sousse;Sousse Governorate, Tunisia354940N 103819E / 35.827780N 10.638610E
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of ttouan formerly known as titawin;Tetouan, Morocco353415N 52200W / 35.570830N 5.366670W
/wiki/List_of_World_Heritage_Sites_in_Africa;Medina of tunis;Tunis, Tunisia364900N 101000E / 36.816670N 10.166670E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Melaka and george town historic cities of the straits of malacca;Malacca and Penang, Malay Peninsula, Malaysia52517N 1002045E / 5.42139N 100.34583E
/wiki/List_of_World_Heritage_Sites_in_Africa;Memphis and its necropolis  the pyramid fields from giza to dahshur;Giza, Egypt295834N 310749E / 29.976040N 31.130410E
/wiki/List_of_World_Heritage_Sites_in_North_America;Mesa verde national park;Colorado, United States371542N 108298W / 37.26167N 108.48556W
/wiki/List_of_World_Heritage_Sites_in_China;Migratory bird sanctuaries along the coast of yellow sea bohai gulf of china phase i;Yancheng, Jiangsu
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Migratory bird sanctuaries along the coast of yellow seabohai gulf of china phase i;Jiangsu, China325555N 12110.53E / 32.93194N 121.0168139E
/wiki/List_of_World_Heritage_Sites_in_North_America;Miguasha national park;Gaspe Peninsula, Quebec Canada48618N 662111W / 48.10500N 66.35306W
/wiki/List_of_World_Heritage_Sites_in_Canada;Miguasha national parka provincial park;Gaspe Peninsula, Quebec48618N 662111W / 48.10500N 66.35306W
/wiki/List_of_World_Heritage_Sites_in_North_America;Mistaken point;Newfoundland and Labrador Canada463755N 531125W / 46.63194N 53.19028W
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Mogao caves;Dunhuang, Gansu, China4080N 94490E / 40.13333N 94.81667E
/wiki/List_of_World_Heritage_Sites_in_North_America;Monarch butterfly biosphere reserve;Michoacan and Mexico State, Mexico193623N 1001430W / 19.60639N 100.24167W
/wiki/List_of_World_Heritage_Sites_in_North_America;Monticello and the university of virginia in charlottesville;Virginia, United States38158N 783014W / 38.03278N 78.50389W
/wiki/List_of_World_Heritage_Sites_in_North_America;Monumental earthworks of poverty point;Louisiana, United States323813N 912423W / 32.63694N 91.40639W
/wiki/List_of_World_Heritage_Sites_in_the_Caribbean;Morne trois pitons national park;Dominica1516N 6117W / 15.267N 61.283W
/wiki/List_of_World_Heritage_Sites_in_Africa;Mosi oa tunya  victoria falls;Livingstone Districtand Matabeleland North, Zambia*, Zimbabwe*175528S 255119E / 17.924530S 25.855390E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Mount emei scenic area including leshan giant buddha scenic area;Emeishan City, Sichuan, China293242N 1034610E / 29.54500N 103.76944E
/wiki/List_of_World_Heritage_Sites_in_Southeast_Asia;Mount hamiguitan range wildlife sanctuary;Davao Oriental, Philippines6432N 1261024E / 6.71722N 126.17333E
/wiki/List_of_World_Heritage_Sites_in_Eastern_Asia;Mount huangshan;Anhui, China3010N 11811E / 30.167N 118.183E
/wiki/List_of_World_Heritage_Sites_in_Africa;Mount kenya national parknatural forest;Central Provinceand Eastern Province, Kenya00918N 371856E / 0.155000N 37.315556E
